Date,Item Name,Is Bundle,Price,Sales
2022-09-15,Candy & Soda,Yes,4.5,45
2022-09-15,Nachos & Soda,Yes,6.3,58
2022-09-15,Hotdog & Soda,Yes,8.1,37
2022-09-16,Popcorn,No,5.0,137
2022-09-16,Soda,No,3.0,180
2022-09-16,Candy,No,2.0,68
2022-09-16,Nachos,No,4.0,146
2022-09-16,Hotdog,No,6.0,115
2022-09-16,Popcorn & Soda,Yes,7.2,51
2022-09-16,Candy & Soda,Yes,4.5,75
2022-09-16,Nachos & Soda,Yes,6.3,42
2022-09-16,Hotdog & Soda,Yes,8.1,62
2022-09-17,Popcorn,No,5.0,182
2022-09-17,Soda,No,3.0,126
2022-09-17,Candy,No,2.0,170
2022-09-17,Nachos,No,4.0,177
2022-09-17,Hotdog,No,6.0,127
2022-09-17,Popcorn & Soda,Yes,7.2,53
2022-09-17,Candy & Soda,Yes,4.5,96
2022-09-17,Nachos & Soda,Yes,6.3,92
2022-09-17,Hotdog & Soda,Yes,8.1,77
2022-09-18,Popcorn,No,5.0,61
2022-09-18,Soda,No,3.0,194
2022-09-18,Candy,No,2.0,89
2022-09-18,Nachos,No,4.0,134
2022-09-18,Hotdog,No,6.0,106
2022-09-18,Popcorn & Soda,Yes,7.2,93
2022-09-18,Candy & Soda,Yes,4.5,86
2022-09-18,Nachos & Soda,Yes,6.3,99
2022-09-18,Hotdog & Soda,Yes,8.1,72
2022-09-19,Popcorn,No,5.0,168
2022-09-19,Soda,No,3.0,72
2022-09-19,Candy,No,2.0,86
2022-09-19,Nachos,No,4.0,183
2022-09-19,Hotdog,No,6.0,114
2022-09-19,Popcorn & Soda,Yes,7.2,35
2022-09-19,Candy & Soda,Yes,4.5,79
2022-09-19,Nachos & Soda,Yes,6.3,51
2022-09-19,Hotdog & Soda,Yes,8.1,54
2022-09-20,Popcorn,No,5.0,174
2022-09-20,Soda,No,3.0,128
2022-09-20,Candy,No,2.0,139
2022-09-20,Nachos,No,4.0,100
2022-09-20,Hotdog,No,6.0,151
2022-09-20,Popcorn & Soda,Yes,7.2,99
2022-09-20,Candy & Soda,Yes,4.5,94
2022-09-20,Nachos & Soda,Yes,6.3,89
2022-09-20,Hotdog & Soda,Yes,8.1,75
2022-09-21,Popcorn,No,5.0,85
2022-09-21,Soda,No,3.0,60
2022-09-21,Candy,No,2.0,61
2022-09-21,Nachos,No,4.0,88
2022-09-21,Hotdog,No,6.0,188
2022-09-21,Popcorn & Soda,Yes,7.2,65
2022-09-21,Candy & Soda,Yes,4.5,81
2022-09-21,Nachos & Soda,Yes,6.3,60
2022-09-21,Hotdog & Soda,Yes,8.1,62
2022-09-22,Popcorn,No,5.0,190
2022-09-22,Soda,No,3.0,195
2022-09-22,Candy,No,2.0,107
2022-09-22,Nachos,No,4.0,177
2022-09-22,Hotdog,No,6.0,80
2022-09-22,Popcorn & Soda,Yes,7.2,84
2022-09-22,Candy & Soda,Yes,4.5,39
2022-09-22,Nachos & Soda,Yes,6.3,89
2022-09-22,Hotdog & Soda,Yes,8.1,31
2022-09-23,Popcorn,No,5.0,64
2022-09-23,Soda,No,3.0,52
2022-09-23,Candy,No,2.0,92
2022-09-23,Nachos,No,4.0,116
2022-09-23,Hotdog,No,6.0,105
2022-09-23,Popcorn & Soda,Yes,7.2,92
2022-09-23,Candy & Soda,Yes,4.5,44
2022-09-23,Nachos & Soda,Yes,6.3,39
2022-09-23,Hotdog & Soda,Yes,8.1,67
2022-09-24,Popcorn,No,5.0,96
2022-09-24,Soda,No,3.0,106
2022-09-24,Candy,No,2.0,99
2022-09-24,Nachos,No,4.0,120
2022-09-24,Hotdog,No,6.0,192
2022-09-24,Popcorn & Soda,Yes,7.2,47
2022-09-24,Candy & Soda,Yes,4.5,31
2022-09-24,Nachos & Soda,Yes,6.3,72
2022-09-24,Hotdog & Soda,Yes,8.1,55
2022-09-25,Popcorn,No,5.0,120
2022-09-25,Soda,No,3.0,143
2022-09-25,Candy,No,2.0,91
2022-09-25,Nachos,No,4.0,182
2022-09-25,Hotdog,No,6.0,188
2022-09-25,Popcorn & Soda,Yes,7.2,94
2022-09-25,Candy & Soda,Yes,4.5,63
2022-09-25,Nachos & Soda,Yes,6.3,30
2022-09-25,Hotdog & Soda,Yes,8.1,31
2022-09-26,Popcorn,No,5.0,197
2022-09-26,Soda,No,3.0,110
2022-09-26,Candy,No,2.0,198
2022-09-26,Nachos,No,4.0,137
2022-09-26,Hotdog,No,6.0,117
2022-09-26,Popcorn & Soda,Yes,7.2,41
2022-09-26,Candy & Soda,Yes,4.5,51
2022-09-26,Nachos & Soda,Yes,6.3,49
2022-09-26,Hotdog & Soda,Yes,8.1,30
2022-09-27,Popcorn,No,5.0,79
2022-09-27,Soda,No,3.0,175
2022-09-27,Candy,No,2.0,146
2022-09-27,Nachos,No,4.0,73
2022-09-27,Hotdog,No,6.0,63
2022-09-27,Popcorn & Soda,Yes,7.2,65
2022-09-27,Candy & Soda,Yes,4.5,98
2022-09-27,Nachos & Soda,Yes,6.3,53
2022-09-27,Hotdog & Soda,Yes,8.1,89
2022-09-28,Popcorn,No,5.0,144
2022-09-28,Soda,No,3.0,104
2022-09-28,Candy,No,2.0,73
2022-09-28,Nachos,No,4.0,75
2022-09-28,Hotdog,No,6.0,129
2022-09-28,Popcorn & Soda,Yes,7.2,67
2022-09-28,Candy & Soda,Yes,4.5,94
2022-09-28,Nachos & Soda,Yes,6.3,80
2022-09-28,Hotdog & Soda,Yes,8.1,64
2022-09-29,Popcorn,No,5.0,92
2022-09-29,Soda,No,3.0,78
2022-09-29,Candy,No,2.0,130
2022-09-29,Nachos,No,4.0,103
2022-09-29,Hotdog,No,6.0,88
2022-09-29,Popcorn & Soda,Yes,7.2,71
2022-09-29,Candy & Soda,Yes,4.5,57
2022-09-29,Nachos & Soda,Yes,6.3,58
2022-09-29,Hotdog & Soda,Yes,8.1,72
2022-09-30,Popcorn,No,5.0,180
2022-09-30,Soda,No,3.0,187
2022-09-30,Candy,No,2.0,191
2022-09-30,Nachos,No,4.0,91
2022-09-30,Hotdog,No,6.0,143
2022-09-30,Popcorn & Soda,Yes,7.2,61
2022-09-30,Candy & Soda,Yes,4.5,61
2022-09-30,Nachos & Soda,Yes,6.3,71
2022-09-30,Hotdog & Soda,Yes,8.1,61
2022-10-01,Popcorn,No,5.0,75
2022-10-01,Soda,No,3.0,164
2022-10-01,Candy,No,2.0,178
2022-10-01,Nachos,No,4.0,105
2022-10-01,Hotdog,No,6.0,171
2022-10-01,Popcorn & Soda,Yes,7.2,31
2022-10-01,Candy & Soda,Yes,4.5,59
2022-10-01,Nachos & Soda,Yes,6.3,100
2022-10-01,Hotdog & Soda,Yes,8.1,81
2022-10-02,Popcorn,No,5.0,140
2022-10-02,Soda,No,3.0,186
2022-10-02,Candy,No,2.0,71
2022-10-02,Nachos,No,4.0,83
2022-10-02,Hotdog,No,6.0,159
2022-10-02,Popcorn & Soda,Yes,7.2,78
2022-10-02,Candy & Soda,Yes,4.5,30
2022-10-02,Nachos & Soda,Yes,6.3,82
2022-10-02,Hotdog & Soda,Yes,8.1,69
2022-10-03,Popcorn,No,5.0,94
2022-10-03,Soda,No,3.0,186
2022-10-03,Candy,No,2.0,154
2022-10-03,Nachos,No,4.0,199
2022-10-03,Hotdog,No,6.0,195
2022-10-03,Popcorn & Soda,Yes,7.2,72
2022-10-03,Candy & Soda,Yes,4.5,68
2022-10-03,Nachos & Soda,Yes,6.3,35
2022-10-03,Hotdog & Soda,Yes,8.1,77
2022-10-04,Popcorn,No,5.0,175
2022-10-04,Soda,No,3.0,56
2022-10-04,Candy,No,2.0,65
2022-10-04,Nachos,No,4.0,178
2022-10-04,Hotdog,No,6.0,164
2022-10-04,Popcorn & Soda,Yes,7.2,66
2022-10-04,Candy & Soda,Yes,4.5,66
2022-10-04,Nachos & Soda,Yes,6.3,93
2022-10-04,Hotdog & Soda,Yes,8.1,91
2022-10-05,Popcorn,No,5.0,121
2022-10-05,Soda,No,3.0,174
2022-10-05,Candy,No,2.0,115
2022-10-05,Nachos,No,4.0,79
2022-10-05,Hotdog,No,6.0,69
2022-10-05,Popcorn & Soda,Yes,7.2,89
2022-10-05,Candy & Soda,Yes,4.5,53
2022-10-05,Nachos & Soda,Yes,6.3,33
2022-10-05,Hotdog & Soda,Yes,8.1,66
2022-10-06,Popcorn,No,5.0,181
2022-10-06,Soda,No,3.0,126
2022-10-06,Candy,No,2.0,138
2022-10-06,Nachos,No,4.0,195
2022-10-06,Hotdog,No,6.0,137
2022-10-06,Popcorn & Soda,Yes,7.2,95
2022-10-06,Candy & Soda,Yes,4.5,77
2022-10-06,Nachos & Soda,Yes,6.3,62
2022-10-06,Hotdog & Soda,Yes,8.1,87
2022-10-07,Popcorn,No,5.0,77
2022-10-07,Soda,No,3.0,84
2022-10-07,Candy,No,2.0,174
2022-10-07,Nachos,No,4.0,187
2022-10-07,Hotdog,No,6.0,114
2022-10-07,Popcorn & Soda,Yes,7.2,71
2022-10-07,Candy & Soda,Yes,4.5,38
2022-10-07,Nachos & Soda,Yes,6.3,89
2022-10-07,Hotdog & Soda,Yes,8.1,44
2022-10-08,Popcorn,No,5.0,118
2022-10-08,Soda,No,3.0,154
2022-10-08,Candy,No,2.0,199
2022-10-08,Nachos,No,4.0,113
2022-10-08,Hotdog,No,6.0,90
2022-10-08,Popcorn & Soda,Yes,7.2,100
2022-10-08,Candy & Soda,Yes,4.5,85
2022-10-08,Nachos & Soda,Yes,6.3,52
2022-10-08,Hotdog & Soda,Yes,8.1,54
2022-10-09,Popcorn,No,5.0,154
2022-10-09,Soda,No,3.0,183
2022-10-09,Candy,No,2.0,168
2022-10-09,Nachos,No,4.0,58
2022-10-09,Hotdog,No,6.0,109
2022-10-09,Popcorn & Soda,Yes,7.2,78
2022-10-09,Candy & Soda,Yes,4.5,80
2022-10-09,Nachos & Soda,Yes,6.3,89
2022-10-09,Hotdog & Soda,Yes,8.1,99
2022-10-10,Popcorn,No,5.0,86
2022-10-10,Soda,No,3.0,80
2022-10-10,Candy,No,2.0,111
2022-10-10,Nachos,No,4.0,142
2022-10-10,Hotdog,No,6.0,63
2022-10-10,Popcorn & Soda,Yes,7.2,65
2022-10-10,Candy & Soda,Yes,4.5,65
2022-10-10,Nachos & Soda,Yes,6.3,37
2022-10-10,Hotdog & Soda,Yes,8.1,55
2022-10-11,Popcorn,No,5.0,85
2022-10-11,Soda,No,3.0,97
2022-10-11,Candy,No,2.0,134
2022-10-11,Nachos,No,4.0,77
2022-10-11,Hotdog,No,6.0,100
2022-10-11,Popcorn & Soda,Yes,7.2,71
2022-10-11,Candy & Soda,Yes,4.5,58
2022-10-11,Nachos & Soda,Yes,6.3,39
2022-10-11,Hotdog & Soda,Yes,8.1,68
2022-10-12,Popcorn,No,5.0,50
2022-10-12,Soda,No,3.0,88
2022-10-12,Candy,No,2.0,70
2022-10-12,Nachos,No,4.0,114
2022-10-12,Hotdog,No,6.0,64
2022-10-12,Popcorn & Soda,Yes,7.2,33
2022-10-12,Candy & Soda,Yes,4.5,89
2022-10-12,Nachos & Soda,Yes,6.3,90
2022-10-12,Hotdog & Soda,Yes,8.1,49
2022-10-13,Popcorn,No,5.0,187
2022-10-13,Soda,No,3.0,136
2022-10-13,Candy,No,2.0,154
2022-10-13,Nachos,No,4.0,83
2022-10-13,Hotdog,No,6.0,173
2022-10-13,Popcorn & Soda,Yes,7.2,77
2022-10-13,Candy & Soda,Yes,4.5,62
2022-10-13,Nachos & Soda,Yes,6.3,90
2022-10-13,Hotdog & Soda,Yes,8.1,39
2022-10-14,Popcorn,No,5.0,133
2022-10-14,Soda,No,3.0,114
2022-10-14,Candy,No,2.0,126
2022-10-14,Nachos,No,4.0,50
2022-10-14,Hotdog,No,6.0,182
2022-10-14,Popcorn & Soda,Yes,7.2,44
2022-10-14,Candy & Soda,Yes,4.5,57
2022-10-14,Nachos & Soda,Yes,6.3,52
2022-10-14,Hotdog & Soda,Yes,8.1,46
2022-10-15,Popcorn,No,5.0,162
2022-10-15,Soda,No,3.0,147
2022-10-15,Candy,No,2.0,190
2022-10-15,Nachos,No,4.0,191
2022-10-15,Hotdog,No,6.0,188
2022-10-15,Popcorn & Soda,Yes,7.2,57
2022-10-15,Candy & Soda,Yes,4.5,71
2022-10-15,Nachos & Soda,Yes,6.3,90
2022-10-15,Hotdog & Soda,Yes,8.1,93
2022-10-16,Popcorn,No,5.0,80
2022-10-16,Soda,No,3.0,130
2022-10-16,Candy,No,2.0,59
2022-10-16,Nachos,No,4.0,57
2022-10-16,Hotdog,No,6.0,198
2022-10-16,Popcorn & Soda,Yes,7.2,88
2022-10-16,Candy & Soda,Yes,4.5,79
2022-10-16,Nachos & Soda,Yes,6.3,98
2022-10-16,Hotdog & Soda,Yes,8.1,99
2022-10-17,Popcorn,No,5.0,79
2022-10-17,Soda,No,3.0,194
2022-10-17,Candy,No,2.0,69
2022-10-17,Nachos,No,4.0,97
2022-10-17,Hotdog,No,6.0,179
2022-10-17,Popcorn & Soda,Yes,7.2,66
2022-10-17,Candy & Soda,Yes,4.5,30
2022-10-17,Nachos & Soda,Yes,6.3,33
2022-10-17,Hotdog & Soda,Yes,8.1,83
2022-10-18,Popcorn,No,5.0,171
2022-10-18,Soda,No,3.0,74
2022-10-18,Candy,No,2.0,180
2022-10-18,Nachos,No,4.0,58
2022-10-18,Hotdog,No,6.0,83
2022-10-18,Popcorn & Soda,Yes,7.2,72
2022-10-18,Candy & Soda,Yes,4.5,51
2022-10-18,Nachos & Soda,Yes,6.3,99
2022-10-18,Hotdog & Soda,Yes,8.1,31
2022-10-19,Popcorn,No,5.0,143
2022-10-19,Soda,No,3.0,81
2022-10-19,Candy,No,2.0,155
2022-10-19,Nachos,No,4.0,193
2022-10-19,Hotdog,No,6.0,50
2022-10-19,Popcorn & Soda,Yes,7.2,77
2022-10-19,Candy & Soda,Yes,4.5,79
2022-10-19,Nachos & Soda,Yes,6.3,42
2022-10-19,Hotdog & Soda,Yes,8.1,44
2022-10-20,Popcorn,No,5.0,102
2022-10-20,Soda,No,3.0,57
2022-10-20,Candy,No,2.0,123
2022-10-20,Nachos,No,4.0,95
2022-10-20,Hotdog,No,6.0,118
2022-10-20,Popcorn & Soda,Yes,7.2,48
2022-10-20,Candy & Soda,Yes,4.5,67
2022-10-20,Nachos & Soda,Yes,6.3,40
2022-10-20,Hotdog & Soda,Yes,8.1,72
2022-10-21,Popcorn,No,5.0,69
2022-10-21,Soda,No,3.0,197
2022-10-21,Candy,No,2.0,70
2022-10-21,Nachos,No,4.0,131
2022-10-21,Hotdog,No,6.0,106
2022-10-21,Popcorn & Soda,Yes,7.2,79
2022-10-21,Candy & Soda,Yes,4.5,55
2022-10-21,Nachos & Soda,Yes,6.3,59
2022-10-21,Hotdog & Soda,Yes,8.1,60
2022-10-22,Popcorn,No,5.0,91
2022-10-22,Soda,No,3.0,117
2022-10-22,Candy,No,2.0,119
2022-10-22,Nachos,No,4.0,127
2022-10-22,Hotdog,No,6.0,139
2022-10-22,Popcorn & Soda,Yes,7.2,46
2022-10-22,Candy & Soda,Yes,4.5,48
2022-10-22,Nachos & Soda,Yes,6.3,80
2022-10-22,Hotdog & Soda,Yes,8.1,99
2022-10-23,Popcorn,No,5.0,112
2022-10-23,Soda,No,3.0,124
2022-10-23,Candy,No,2.0,153
2022-10-23,Nachos,No,4.0,124
2022-10-23,Hotdog,No,6.0,177
2022-10-23,Popcorn & Soda,Yes,7.2,100
2022-10-23,Candy & Soda,Yes,4.5,55
2022-10-23,Nachos & Soda,Yes,6.3,85
2022-10-23,Hotdog & Soda,Yes,8.1,51
2022-10-24,Popcorn,No,5.0,138
2022-10-24,Soda,No,3.0,68
2022-10-24,Candy,No,2.0,75
2022-10-24,Nachos,No,4.0,72
2022-10-24,Hotdog,No,6.0,96
2022-10-24,Popcorn & Soda,Yes,7.2,42
2022-10-24,Candy & Soda,Yes,4.5,95
2022-10-24,Nachos & Soda,Yes,6.3,95
2022-10-24,Hotdog & Soda,Yes,8.1,45
2022-10-25,Popcorn,No,5.0,122
2022-10-25,Soda,No,3.0,126
2022-10-25,Candy,No,2.0,80
2022-10-25,Nachos,No,4.0,134
2022-10-25,Hotdog,No,6.0,108
2022-10-25,Popcorn & Soda,Yes,7.2,70
2022-10-25,Candy & Soda,Yes,4.5,95
2022-10-25,Nachos & Soda,Yes,6.3,83
2022-10-25,Hotdog & Soda,Yes,8.1,69
2022-10-26,Popcorn,No,5.0,171
2022-10-26,Soda,No,3.0,154
2022-10-26,Candy,No,2.0,123
2022-10-26,Nachos,No,4.0,181
2022-10-26,Hotdog,No,6.0,148
2022-10-26,Popcorn & Soda,Yes,7.2,39
2022-10-26,Candy & Soda,Yes,4.5,76
2022-10-26,Nachos & Soda,Yes,6.3,43
2022-10-26,Hotdog & Soda,Yes,8.1,67
2022-10-27,Popcorn,No,5.0,189
2022-10-27,Soda,No,3.0,94
2022-10-27,Candy,No,2.0,194
2022-10-27,Nachos,No,4.0,124
2022-10-27,Hotdog,No,6.0,78
2022-10-27,Popcorn & Soda,Yes,7.2,47
2022-10-27,Candy & Soda,Yes,4.5,49
2022-10-27,Nachos & Soda,Yes,6.3,43
2022-10-27,Hotdog & Soda,Yes,8.1,63
2022-10-28,Popcorn,No,5.0,103
2022-10-28,Soda,No,3.0,80
2022-10-28,Candy,No,2.0,107
2022-10-28,Nachos,No,4.0,153
2022-10-28,Hotdog,No,6.0,177
2022-10-28,Popcorn & Soda,Yes,7.2,59
2022-10-28,Candy & Soda,Yes,4.5,54
2022-10-28,Nachos & Soda,Yes,6.3,92
2022-10-28,Hotdog & Soda,Yes,8.1,48
2022-10-29,Popcorn,No,5.0,185
2022-10-29,Soda,No,3.0,52
2022-10-29,Candy,No,2.0,135
2022-10-29,Nachos,No,4.0,194
2022-10-29,Hotdog,No,6.0,191
2022-10-29,Popcorn & Soda,Yes,7.2,38
2022-10-29,Candy & Soda,Yes,4.5,91
2022-10-29,Nachos & Soda,Yes,6.3,50
2022-10-29,Hotdog & Soda,Yes,8.1,66
2022-10-30,Popcorn,No,5.0,188
2022-10-30,Soda,No,3.0,69
2022-10-30,Candy,No,2.0,84
2022-10-30,Nachos,No,4.0,102
2022-10-30,Hotdog,No,6.0,159
2022-10-30,Popcorn & Soda,Yes,7.2,81
2022-10-30,Candy & Soda,Yes,4.5,37
2022-10-30,Nachos & Soda,Yes,6.3,33
2022-10-30,Hotdog & Soda,Yes,8.1,56
2022-10-31,Popcorn,No,5.0,151
2022-10-31,Soda,No,3.0,96
2022-10-31,Candy,No,2.0,143
2022-10-31,Nachos,No,4.0,97
2022-10-31,Hotdog,No,6.0,140
2022-10-31,Popcorn & Soda,Yes,7.2,81
2022-10-31,Candy & Soda,Yes,4.5,97
2022-10-31,Nachos & Soda,Yes,6.3,40
2022-10-31,Hotdog & Soda,Yes,8.1,33
2022-11-01,Popcorn,No,5.0,125
2022-11-01,Soda,No,3.0,122
2022-11-01,Candy,No,2.0,126
2022-11-01,Nachos,No,4.0,97
2022-11-01,Hotdog,No,6.0,151
2022-11-01,Popcorn & Soda,Yes,7.2,68
2022-11-01,Candy & Soda,Yes,4.5,87
2022-11-01,Nachos & Soda,Yes,6.3,48
2022-11-01,Hotdog & Soda,Yes,8.1,87
2022-11-02,Popcorn,No,5.0,77
2022-11-02,Soda,No,3.0,115
2022-11-02,Candy,No,2.0,59
2022-11-02,Nachos,No,4.0,175
2022-11-02,Hotdog,No,6.0,107
2022-11-02,Popcorn & Soda,Yes,7.2,43
2022-11-02,Candy & Soda,Yes,4.5,44
2022-11-02,Nachos & Soda,Yes,6.3,62
2022-11-02,Hotdog & Soda,Yes,8.1,46
2022-11-03,Popcorn,No,5.0,190
2022-11-03,Soda,No,3.0,96
2022-11-03,Candy,No,2.0,161
2022-11-03,Nachos,No,4.0,193
2022-11-03,Hotdog,No,6.0,92
2022-11-03,Popcorn & Soda,Yes,7.2,37
2022-11-03,Candy & Soda,Yes,4.5,32
2022-11-03,Nachos & Soda,Yes,6.3,41
2022-11-03,Hotdog & Soda,Yes,8.1,45
2022-11-04,Popcorn,No,5.0,127
2022-11-04,Soda,No,3.0,108
2022-11-04,Candy,No,2.0,112
2022-11-04,Nachos,No,4.0,98
2022-11-04,Hotdog,No,6.0,100
2022-11-04,Popcorn & Soda,Yes,7.2,62
2022-11-04,Candy & Soda,Yes,4.5,59
2022-11-04,Nachos & Soda,Yes,6.3,88
2022-11-04,Hotdog & Soda,Yes,8.1,44
2022-11-05,Popcorn,No,5.0,131
2022-11-05,Soda,No,3.0,141
2022-11-05,Candy,No,2.0,72
2022-11-05,Nachos,No,4.0,143
2022-11-05,Hotdog,No,6.0,94
2022-11-05,Popcorn & Soda,Yes,7.2,91
2022-11-05,Candy & Soda,Yes,4.5,100
2022-11-05,Nachos & Soda,Yes,6.3,44
2022-11-05,Hotdog & Soda,Yes,8.1,75
2022-11-06,Popcorn,No,5.0,113
2022-11-06,Soda,No,3.0,124
2022-11-06,Candy,No,2.0,101
2022-11-06,Nachos,No,4.0,137
2022-11-06,Hotdog,No,6.0,106
2022-11-06,Popcorn & Soda,Yes,7.2,95
2022-11-06,Candy & Soda,Yes,4.5,51
2022-11-06,Nachos & Soda,Yes,6.3,49
2022-11-06,Hotdog & Soda,Yes,8.1,62
2022-11-07,Popcorn,No,5.0,121
2022-11-07,Soda,No,3.0,74
2022-11-07,Candy,No,2.0,95
2022-11-07,Nachos,No,4.0,122
2022-11-07,Hotdog,No,6.0,147
2022-11-07,Popcorn & Soda,Yes,7.2,86
2022-11-07,Candy & Soda,Yes,4.5,34
2022-11-07,Nachos & Soda,Yes,6.3,84
2022-11-07,Hotdog & Soda,Yes,8.1,90
2022-11-08,Popcorn,No,5.0,138
2022-11-08,Soda,No,3.0,57
2022-11-08,Candy,No,2.0,65
2022-11-08,Nachos,No,4.0,165
2022-11-08,Hotdog,No,6.0,110
2022-11-08,Popcorn & Soda,Yes,7.2,44
2022-11-08,Candy & Soda,Yes,4.5,94
2022-11-08,Nachos & Soda,Yes,6.3,51
2022-11-08,Hotdog & Soda,Yes,8.1,32
2022-11-09,Popcorn,No,5.0,151
2022-11-09,Soda,No,3.0,103
2022-11-09,Candy,No,2.0,63
2022-11-09,Nachos,No,4.0,85
2022-11-09,Hotdog,No,6.0,154
2022-11-09,Popcorn & Soda,Yes,7.2,96
2022-11-09,Candy & Soda,Yes,4.5,39
2022-11-09,Nachos & Soda,Yes,6.3,78
2022-11-09,Hotdog & Soda,Yes,8.1,94
2022-11-10,Popcorn,No,5.0,106
2022-11-10,Soda,No,3.0,76
2022-11-10,Candy,No,2.0,162
2022-11-10,Nachos,No,4.0,182
2022-11-10,Hotdog,No,6.0,120
2022-11-10,Popcorn & Soda,Yes,7.2,86
2022-11-10,Candy & Soda,Yes,4.5,44
2022-11-10,Nachos & Soda,Yes,6.3,59
2022-11-10,Hotdog & Soda,Yes,8.1,49
2022-11-11,Popcorn,No,5.0,180
2022-11-11,Soda,No,3.0,122
2022-11-11,Candy,No,2.0,171
2022-11-11,Nachos,No,4.0,90
2022-11-11,Hotdog,No,6.0,179
2022-11-11,Popcorn & Soda,Yes,7.2,52
2022-11-11,Candy & Soda,Yes,4.5,52
2022-11-11,Nachos & Soda,Yes,6.3,45
2022-11-11,Hotdog & Soda,Yes,8.1,38
2022-11-12,Popcorn,No,5.0,62
2022-11-12,Soda,No,3.0,100
2022-11-12,Candy,No,2.0,113
2022-11-12,Nachos,No,4.0,101
2022-11-12,Hotdog,No,6.0,87
2022-11-12,Popcorn & Soda,Yes,7.2,94
2022-11-12,Candy & Soda,Yes,4.5,47
2022-11-12,Nachos & Soda,Yes,6.3,92
2022-11-12,Hotdog & Soda,Yes,8.1,80
2022-11-13,Popcorn,No,5.0,186
2022-11-13,Soda,No,3.0,190
2022-11-13,Candy,No,2.0,104
2022-11-13,Nachos,No,4.0,158
2022-11-13,Hotdog,No,6.0,93
2022-11-13,Popcorn & Soda,Yes,7.2,97
2022-11-13,Candy & Soda,Yes,4.5,62
2022-11-13,Nachos & Soda,Yes,6.3,53
2022-11-13,Hotdog & Soda,Yes,8.1,65
2022-11-14,Popcorn,No,5.0,177
2022-11-14,Soda,No,3.0,154
2022-11-14,Candy,No,2.0,59
2022-11-14,Nachos,No,4.0,149
2022-11-14,Hotdog,No,6.0,197
2022-11-14,Popcorn & Soda,Yes,7.2,41
2022-11-14,Candy & Soda,Yes,4.5,91
2022-11-14,Nachos & Soda,Yes,6.3,47
2022-11-14,Hotdog & Soda,Yes,8.1,92
2022-11-15,Popcorn,No,5.0,133
2022-11-15,Soda,No,3.0,74
2022-11-15,Candy,No,2.0,61
2022-11-15,Nachos,No,4.0,198
2022-11-15,Hotdog,No,6.0,74
2022-11-15,Popcorn & Soda,Yes,7.2,40
2022-11-15,Candy & Soda,Yes,4.5,93
2022-11-15,Nachos & Soda,Yes,6.3,79
2022-11-15,Hotdog & Soda,Yes,8.1,91
2022-11-16,Popcorn,No,5.0,138
2022-11-16,Soda,No,3.0,148
2022-11-16,Candy,No,2.0,165
2022-11-16,Nachos,No,4.0,145
2022-11-16,Hotdog,No,6.0,63
2022-11-16,Popcorn & Soda,Yes,7.2,30
2022-11-16,Candy & Soda,Yes,4.5,54
2022-11-16,Nachos & Soda,Yes,6.3,88
2022-11-16,Hotdog & Soda,Yes,8.1,98
2022-11-17,Popcorn,No,5.0,182
2022-11-17,Soda,No,3.0,154
2022-11-17,Candy,No,2.0,196
2022-11-17,Nachos,No,4.0,72
2022-11-17,Hotdog,No,6.0,58
2022-11-17,Popcorn & Soda,Yes,7.2,79
2022-11-17,Candy & Soda,Yes,4.5,45
2022-11-17,Nachos & Soda,Yes,6.3,62
2022-11-17,Hotdog & Soda,Yes,8.1,31
2022-11-18,Popcorn,No,5.0,63
2022-11-18,Soda,No,3.0,50
2022-11-18,Candy,No,2.0,139
2022-11-18,Nachos,No,4.0,138
2022-11-18,Hotdog,No,6.0,193
2022-11-18,Popcorn & Soda,Yes,7.2,76
2022-11-18,Candy & Soda,Yes,4.5,73
2022-11-18,Nachos & Soda,Yes,6.3,43
2022-11-18,Hotdog & Soda,Yes,8.1,53
2022-11-19,Popcorn,No,5.0,160
2022-11-19,Soda,No,3.0,192
2022-11-19,Candy,No,2.0,132
2022-11-19,Nachos,No,4.0,121
2022-11-19,Hotdog,No,6.0,179
2022-11-19,Popcorn & Soda,Yes,7.2,56
2022-11-19,Candy & Soda,Yes,4.5,52
2022-11-19,Nachos & Soda,Yes,6.3,97
2022-11-19,Hotdog & Soda,Yes,8.1,43
2022-11-20,Popcorn,No,5.0,166
2022-11-20,Soda,No,3.0,155
2022-11-20,Candy,No,2.0,142
2022-11-20,Nachos,No,4.0,114
2022-11-20,Hotdog,No,6.0,117
2022-11-20,Popcorn & Soda,Yes,7.2,92
2022-11-20,Candy & Soda,Yes,4.5,93
2022-11-20,Nachos & Soda,Yes,6.3,61
2022-11-20,Hotdog & Soda,Yes,8.1,42
2022-11-21,Popcorn,No,5.0,173
2022-11-21,Soda,No,3.0,196
2022-11-21,Candy,No,2.0,137
2022-11-21,Nachos,No,4.0,60
2022-11-21,Hotdog,No,6.0,64
2022-11-21,Popcorn & Soda,Yes,7.2,39
2022-11-21,Candy & Soda,Yes,4.5,70
2022-11-21,Nachos & Soda,Yes,6.3,56
2022-11-21,Hotdog & Soda,Yes,8.1,89
2022-11-22,Popcorn,No,5.0,122
2022-11-22,Soda,No,3.0,101
2022-11-22,Candy,No,2.0,177
2022-11-22,Nachos,No,4.0,77
2022-11-22,Hotdog,No,6.0,114
2022-11-22,Popcorn & Soda,Yes,7.2,46
2022-11-22,Candy & Soda,Yes,4.5,73
